ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
99,2,20,1,3,typical,365,122,2,4,5,7,7,7
99,3,20,1,3,typical,173,121,2,8,7,8,5,6
99,4,20,1,3,typical,354,144,3,7,8,8,8,5
99,5,20,1,3,typical,128,199,2,7,8,8,6,8
99,6,20,1,3,typical,365,315,2,9,9,9,8,3
99,7,20,1,3,typical,354,319,1,9,8,9,8,8
99,8,20,1,3,typical,128,323,3,6,6,8,7,8
99,9,20,1,3,typical,377,333,3,8,8,7,6,8
99,10,20,1,3,typical,173,338,2,9,8,8,5,7
99,11,20,1,3,typical,377,354,2,9,9,9,8,7
99,12,20,1,3,typical,365,367,2,8,6,7,6,7
99,13,20,1,3,typical,173,371,3,5,7,8,5,7
99,14,20,1,3,typical,128,380,3,3,6,6,5,6
99,15,20,1,3,typical,354,406,3,6,7,7,4,7
99,16,20,1,3,typical,354,413,1,9,9,8,7,7
99,17,20,1,3,typical,377,417,1,6,8,7,5,6
99,18,20,1,3,typical,365,437,3,9,9,9,6,8
99,19,20,1,3,typical,173,508,1,7,6,7,4,8
99,20,20,1,3,typical,128,663,2,2,3,5,4,3
100,1,20,2,4,atypical,377,103,2,8,9,5,3,5
100,2,20,2,4,atypical,365,112,1,8,6,8,8,4
100,3,20,2,4,atypical,173,121,1,8,6,9,8,5
100,4,20,2,4,atypical,354,144,1,9,7,8,6,7
100,5,20,2,4,atypical,128,199,1,7,6,9,9,7
100,6,20,2,4,atypical,365,315,1,4,7,8,3,4
100,7,20,2,4,atypical,354,319,2,9,8,9,4,8
100,8,20,2,4,atypical,128,323,1,4,7,8,6,3
100,9,20,2,4,atypical,377,333,1,4,7,9,8,5
100,10,20,2,4,atypical,173,338,3,9,3,6,7,7
100,11,20,2,4,atypical,377,354,1,9,9,8,6,8
100,12,20,2,4,atypical,365,367,3,4,9,8,6,8
100,13,20,2,4,atypical,173,371,2,7,8,6,4,4
100,14,20,2,4,atypical,128,380,1,9,4,6,9,2
100,15,20,2,4,atypical,354,406,2,6,2,7,3,5
100,16,20,2,4,atypical,354,413,3,8,9,5,6,5
100,17,20,2,4,atypical,377,417,1,6,4,6,8,5
100,18,20,2,4,atypical,365,437,2,8,9,6,8,9
100,19,20,2,4,atypical,173,508,2,6,4,6,8,1
100,20,20,2,4,atypical,128,663,1,7,7,8,9,3
101,1,41,1,4,typical,128,663,2,4,3,4,4,4
101,2,41,1,4,typical,173,508,2,4,5,6,6,7
101,3,41,1,4,typical,365,437,2,5,5,5,7,7
101,4,41,1,4,typical,377,417,2,7,8,7,8,9
101,5,41,1,4,typical,354,413,2,5,8,5,6,8
101,6,41,1,4,typical,354,406,1,5,7,7,7,8
101,7,41,1,4,typical,128,380,3,5,4,5,5,4
101,8,41,1,4,typical,173,371,2,5,7,7,7,7
101,9,41,1,4,typical,365,367,2,5,4,5,6,6
101,10,41,1,4,typical,377,354,2,5,4,5,6,5
101,11,41,1,4,typical,173,338,1,6,7,7,7,8
101,12,41,1,4,typical,377,333,1,5,6,5,6,7
101,13,41,1,4,typical,128,323,2,6,6,7,7,8
101,14,41,1,4,typical,354,319,3,6,7,7,7,7
101,15,41,1,4,typical,365,315,2,6,7,7,7,7
101,16,41,1,4,typical,128,199,3,5,6,6,7,7
101,17,41,1,4,typical,354,144,1,5,7,7,7,8
101,18,41,1,4,typical,173,121,2,5,6,6,7,7
101,19,41,1,4,typical,365,112,3,5,5,6,6,7
101,20,41,1,4,typical,377,103,1,5,5,5,6,6
102,1,54,2,4,atypical,128,663,1,9,9,9,9,9
102,2,54,2,4,atypical,173,508,1,9,9,9,9,9
102,3,54,2,4,atypical,365,437,1,9,9,9,9,9
102,4,54,2,4,atypical,377,417,2,9,9,9,9,9
102,5,54,2,4,atypical,354,413,2,9,9,9,9,9
102,6,54,2,4,atypical,354,406,3,9,9,9,9,9
102,7,54,2,4,atypical,128,380,2,9,9,9,9,9
102,8,54,2,4,atypical,173,371,1,9,9,9,9,9
102,9,54,2,4,atypical,365,367,3,9,8,9,9,7
102,10,54,2,4,atypical,377,354,1,9,9,9,9,9
102,11,54,2,4,atypical,173,338,1,9,9,9,9,7
102,12,54,2,4,atypical,377,333,3,9,9,9,9,9
102,13,54,2,4,atypical,128,323,2,9,9,9,9,9
102,14,54,2,4,atypical,354,319,2,9,9,9,9,9
102,15,54,2,4,atypical,365,315,1,9,9,9,9,5
102,16,54,2,4,atypical,128,199,3,9,9,9,9,9
102,17,54,2,4,atypical,354,144,1,9,9,9,9,9
102,18,54,2,4,atypical,173,121,1,9,9,9,9,9
102,19,54,2,4,atypical,365,112,1,9,9,9,9,9
102,20,54,2,4,atypical,377,103,1,9,9,9,9,9
103,1,40,1,4,typical,128,663,2,5,6,5,5,6
103,2,40,1,4,typical,173,508,1,4,6,5,5,6
103,3,40,1,4,typical,365,437,2,5,6,5,5,6
103,4,40,1,4,typical,377,417,1,6,6,6,6,6
103,5,40,1,4,typical,354,413,2,6,6,5,6,6
103,6,40,1,4,typical,354,406,2,7,7,5,6,6
103,7,40,1,4,typical,128,380,1,4,6,5,5,6
103,8,40,1,4,typical,173,371,1,5,6,5,4,6
103,9,40,1,4,typical,365,367,2,5,6,5,5,6
103,10,40,1,4,typical,377,354,2,7,7,6,7,7
103,11,40,1,4,typical,173,338,1,5,6,5,5,6
103,12,40,1,4,typical,377,333,2,5,5,5,5,6
103,13,40,1,4,typical,128,323,2,6,6,5,5,6
103,14,40,1,4,typical,354,319,2,5,6,5,6,6
103,15,40,1,4,typical,365,315,2,5,6,5,5,6
103,16,40,1,4,typical,128,199,3,7,7,6,6,6
103,17,40,1,4,typical,354,144,3,5,5,5,5,6
103,18,40,1,4,typical,173,121,1,6,6,5,6,6
103,19,40,1,4,typical,365,112,2,7,6,6,7,6
103,20,40,1,4,typical,377,103,3,7,7,7,7,5
104,1,35,1,4,typical,377,103,2,9,9,9,9,9
104,2,35,1,4,typical,365,122,1,9,9,9,9,9
104,3,35,1,4,typical,173,121,3,9,9,9,9,9
104,4,35,1,4,typical,354,144,2,9,9,9,9,9
104,5,35,1,4,typical,128,199,1,7,7,7,7,7
104,6,35,1,4,typical,365,315,3,6,6,6,5,6
104,7,35,1,4,typical,354,319,2,6,6,6,6,6
104,8,35,1,4,typical,128,323,3,8,8,8,8,8
104,9,35,1,4,typical,377,333,2,7,6,7,7,7
104,10,35,1,4,typical,173,338,2,7,7,7,7,7
104,11,35,1,4,typical,377,354,2,7,7,7,7,7
104,12,35,1,4,typical,365,367,2,6,6,6,6,7
104,13,35,1,4,typical,173,371,2,9,7,6,8,9
104,14,35,1,4,typical,128,380,1,3,5,5,5,4
104,15,35,1,4,typical,354,406,2,9,9,8,8,9
104,16,35,1,4,typical,354,413,2,8,8,8,8,8
104,17,35,1,4,typical,377,417,2,8,8,7,7,8
104,18,35,1,4,typical,365,437,3,9,9,8,8,7
104,19,35,1,4,typical,173,508,3,9,8,8,8,8
104,20,35,1,4,typical,128,663,1,8,7,6,7,7
105,1,48,2,4,atypical,128,663,1,1,1,1,1,4
105,2,48,2,4,atypical,173,508,1,5,5,6,4,5
105,3,48,2,4,atypical,365,437,3,8,7,6,5,6
105,4,48,2,4,atypical,377,417,1,9,8,8,6,4
105,5,48,2,4,atypical,354,413,1,9,9,8,4,2
105,6,48,2,4,atypical,354,406,1,7,5,8,8,8
105,7,48,2,4,atypical,128,380,1,4,3,5,5,7
105,8,48,2,4,atypical,173,371,1,5,5,5,3,5
105,9,48,2,4,atypical,365,367,2,4,3,6,4,6
105,10,48,2,4,atypical,377,354,1,9,8,6,4,5
105,11,48,2,4,atypical,173,338,1,7,6,6,5,7
105,12,48,2,4,atypical,377,333,1,5,6,5,1,4
105,13,48,2,4,atypical,128,323,2,8,8,9,6,6
105,14,48,2,4,atypical,354,319,3,8,6,7,6,6
105,15,48,2,4,atypical,365,315,3,4,2,2,1,4
105,16,48,2,4,atypical,128,199,2,8,6,9,8,5
105,17,48,2,4,atypical,354,144,1,7,8,8,7,7
105,18,48,2,4,atypical,173,121,1,7,8,9,8,6
105,19,48,2,4,atypical,365,112,3,8,6,8,6,6
105,20,48,2,4,atypical,377,103,1,7,6,8,5,6
106,1,31,2,4,atypical,377,103,1,4,7,7,7,4
106,2,31,2,4,atypical,365,112,1,4,6,7,8,6
106,3,31,2,4,atypical,173,121,1,6,5,7,7,4
106,4,31,2,4,atypical,354,144,1,7,8,7,8,4
106,5,31,2,4,atypical,128,199,2,4,3,4,4,6
106,6,31,2,4,atypical,365,315,2,6,9,5,4,3
106,7,31,2,4,atypical,354,319,3,7,8,7,7,3
106,8,31,2,4,atypical,128,323,1,2,4,7,6,3
106,9,31,2,4,atypical,377,333,1,6,9,4,4,2
106,10,31,2,4,atypical,173,338,1,6,7,6,4,3
106,11,31,2,4,atypical,377,354,1,8,9,3,1,6
106,12,31,2,4,atypical,365,367,3,7,6,8,7,3
106,13,31,2,4,atypical,173,371,1,6,4,6,6,2
106,14,31,2,4,atypical,128,380,1,7,4,7,7,1
106,15,31,2,4,atypical,354,406,1,7,9,7,6,4
106,16,31,2,4,atypical,354,413,1,8,9,7,7,2
106,17,31,2,4,atypical,377,417,1,7,6,9,7,3
106,18,31,2,4,atypical,365,437,1,7,4,8,7,3
106,19,31,2,4,atypical,173,508,1,4,4,6,6,1
106,20,31,2,4,atypical,128,663,2,6,4,7,7,2
107,1,25,1,5,typical,128,663,2,3,2,6,8,3
107,2,25,1,5,typical,173,508,2,7,7,8,8,5
107,3,25,1,5,typical,365,437,3,5,5,3,5,8
107,4,25,1,5,typical,377,417,2,6,9,5,6,9
107,5,25,1,5,typical,354,413,3,3,9,7,5,9
107,6,25,1,5,typical,354,406,1,8,8,8,7,9
107,7,25,1,5,typical,128,380,3,2,2,4,5,2
107,8,25,1,5,typical,173,371,2,4,7,7,6,7
107,9,25,1,5,typical,365,367,2,9,8,9,7,9
107,10,25,1,5,typical,377,354,2,6,8,5,6,8
107,11,25,1,5,typical,173,338,2,8,8,7,8,7
107,12,25,1,5,typical,377,333,2,4,3,3,5,3
107,13,25,1,5,typical,128,323,2,6,7,3,7,6
107,14,25,1,5,typical,354,319,2,9,7,9,8,9
107,15,25,1,5,typical,365,315,3,2,2,6,5,8
107,16,25,1,5,typical,128,199,2,7,7,8,8,9
107,17,25,1,5,typical,354,144,2,9,8,8,6,9
107,18,25,1,5,typical,173,121,2,8,4,4,5,5
107,19,25,1,5,typical,365,112,2,8,8,7,8,8
107,20,25,1,5,typical,377,103,3,7,8,7,7,8
108,1,24,1,5,typical,377,103,2,3,5,5,6,5
108,2,24,1,5,typical,365,122,1,6,7,7,7,9
108,3,24,1,5,typical,173,121,3,6,7,7,7,8
108,4,24,1,5,typical,354,144,2,9,8,8,9,9
108,5,24,1,5,typical,128,199,1,2,4,4,3,4
108,6,24,1,5,typical,365,315,1,1,4,4,3,2
108,7,24,1,5,typical,354,319,2,4,5,6,6,6
108,8,24,1,5,typical,128,323,1,6,7,7,8,8
108,9,24,1,5,typical,377,333,2,2,7,4,4,1
108,10,24,1,5,typical,173,338,2,8,8,9,9,9
108,11,24,1,5,typical,377,354,2,8,8,9,9,9
108,12,24,1,5,typical,365,367,1,6,7,7,7,8
108,13,24,1,5,typical,173,371,2,3,2,3,2,3
108,14,24,1,5,typical,128,380,3,2,2,3,3,2
108,15,24,1,5,typical,354,406,2,6,6,7,7,7
108,16,24,1,5,typical,354,413,3,9,9,9,8,9
108,17,24,1,5,typical,377,417,2,8,8,8,7,8
108,18,24,1,5,typical,365,437,1,3,2,2,3,3
108,19,24,1,5,typical,173,508,2,5,6,6,6,5
108,20,24,1,5,typical,128,663,1,4,5,5,4,5
109,1,41,2,2,typical,128,663,2,5,5,6,6,6
109,2,41,2,2,typical,173,508,1,7,7,8,8,8
109,3,41,2,2,typical,365,437,3,8,9,9,5,8
109,4,41,2,2,typical,377,417,2,6,8,7,7,9
109,5,41,2,2,typical,354,413,3,6,8,8,6,7
109,6,41,2,2,typical,354,406,3,9,9,8,8,8
109,7,41,2,2,typical,128,380,1,4,3,6,6,3
109,8,41,2,2,typical,173,371,2,6,6,7,6,5
109,9,41,2,2,typical,365,367,3,4,3,5,9,4
109,10,41,2,2,typical,377,354,2,3,6,3,1,2
109,11,41,2,2,typical,173,338,3,5,6,6,5,7
109,12,41,2,2,typical,377,333,2,3,3,2,1,1
109,13,41,2,2,typical,128,323,2,3,5,5,6,5
109,14,41,2,2,typical,354,319,3,7,7,8,8,5
109,15,41,2,2,typical,365,315,2,3,5,4,3,3
109,16,41,2,2,typical,128,199,1,3,5,5,3,5
109,17,41,2,2,typical,354,144,3,8,9,9,8,7
109,18,41,2,2,typical,173,121,2,7,8,8,9,7
109,19,41,2,2,typical,365,112,3,5,5,6,4,4
109,20,41,2,2,typical,377,103,2,4,3,4,3,3
110,1,28,1,2,atypical,377,103,2,2,8,3,2,8
110,2,28,1,2,atypical,365,112,3,9,3,8,8,6
110,3,28,1,2,atypical,173,121,1,8,1,8,8,8
110,4,28,1,2,atypical,354,144,2,8,8,8,9,2
110,5,28,1,2,atypical,128,199,3,1,3,2,2,8
110,6,28,1,2,atypical,365,315,1,9,9,9,9,1
110,7,28,1,2,atypical,354,319,3,8,8,9,9,1
110,8,28,1,2,atypical,128,323,1,8,9,9,8,2
110,9,28,1,2,atypical,377,333,2,9,9,9,9,1
110,10,28,1,2,atypical,173,338,2,3,2,3,3,7
110,11,28,1,2,atypical,377,354,2,9,9,9,9,1
110,12,28,1,2,atypical,365,367,2,8,8,8,7,2
110,13,28,1,2,atypical,173,371,3,7,8,7,7,2
110,14,28,1,2,atypical,128,380,3,7,8,7,7,3
110,15,28,1,2,atypical,354,406,1,8,8,9,8,2
110,16,28,1,2,atypical,354,413,2,8,8,9,8,2
110,17,28,1,2,atypical,377,417,2,2,7,3,3,7
110,18,28,1,2,atypical,365,437,2,7,7,8,7,2
110,19,28,1,2,atypical,173,508,2,8,9,8,8,3
110,20,28,1,2,atypical,128,663,1,9,9,9,8,2
112,1,43,2,4,atypical,128,663,2,4,5,6,6,5
112,2,43,2,4,atypical,173,508,1,3,2,7,7,5
112,3,43,2,4,atypical,365,437,2,7,6,7,7,6
112,4,43,2,4,atypical,377,417,1,6,4,7,7,7
112,5,43,2,4,atypical,354,413,3,6,6,4,1,4
112,6,43,2,4,atypical,354,406,1,7,6,7,7,7
112,7,43,2,4,atypical,128,380,1,7,7,7,7,7
112,8,43,2,4,atypical,173,371,1,7,6,8,7,8
112,9,43,2,4,atypical,365,367,1,5,5,7,7,6
112,10,43,2,4,atypical,377,354,3,8,7,7,6,8
112,11,43,2,4,atypical,173,338,3,7,5,7,7,8
112,12,43,2,4,atypical,377,333,1,7,8,6,6,7
112,13,43,2,4,atypical,128,323,3,5,5,7,6,6
112,14,43,2,4,atypical,354,319,1,7,7,7,7,8
112,15,43,2,4,atypical,365,315,3,5,6,4,3,5
112,16,43,2,4,atypical,128,199,3,7,6,8,7,8
112,17,43,2,4,atypical,354,144,1,7,7,8,8,9
112,18,43,2,4,atypical,173,121,1,5,5,7,7,6
112,19,43,2,4,atypical,365,112,3,7,7,8,8,8
112,20,43,2,4,atypical,377,103,1,7,7,7,7,8
113,1,25,1,1,atypical,377,103,1,6,6,5,5,7
113,2,25,1,1,atypical,365,112,1,6,7,5,5,8
113,3,25,1,1,atypical,173,121,1,5,6,5,5,7
113,4,25,1,1,atypical,354,144,1,5,6,5,5,7
113,5,25,1,1,atypical,128,199,1,5,5,5,5,7
113,6,25,1,1,atypical,365,315,1,6,7,5,5,7
113,7,25,1,1,atypical,354,319,1,6,7,5,5,7
113,8,25,1,1,atypical,128,323,1,5,6,5,5,7
113,9,25,1,1,atypical,377,333,1,6,7,5,5,8
113,10,25,1,1,atypical,173,338,1,5,6,5,5,6
113,11,25,1,1,atypical,377,354,1,6,7,5,5,8
113,12,25,1,1,atypical,365,367,1,5,6,5,5,6
113,13,25,1,1,atypical,173,371,1,5,6,5,5,8
113,14,25,1,1,atypical,128,380,1,5,5,5,5,5
113,15,25,1,1,atypical,354,406,2,6,7,5,5,8
113,16,25,1,1,atypical,354,413,1,6,7,5,5,9
113,17,25,1,1,atypical,377,417,1,5,5,5,5,6
113,18,25,1,1,atypical,365,437,1,5,6,5,5,7
113,19,25,1,1,atypical,173,508,1,5,5,5,5,5
113,20,25,1,1,atypical,128,663,3,5,7,5,5,7
114,1,22,1,4,typical,377,103,3,9,9,7,7,8
114,2,22,1,4,typical,365,122,1,9,7,9,9,9
114,3,22,1,4,typical,173,121,2,7,8,8,8,9
114,4,22,1,4,typical,354,144,2,9,7,9,9,9
114,5,22,1,4,typical,128,199,2,9,6,9,9,9
114,6,22,1,4,typical,365,315,2,9,9,6,7,9
114,7,22,1,4,typical,354,319,2,9,9,9,9,9
114,8,22,1,4,typical,128,323,2,9,7,9,9,9
114,9,22,1,4,typical,377,333,2,9,9,9,9,9
114,10,22,1,4,typical,173,338,2,9,7,9,9,9
114,11,22,1,4,typical,377,354,2,9,9,9,9,9
114,12,22,1,4,typical,365,367,2,9,5,9,9,9
114,13,22,1,4,typical,173,371,2,7,5,9,9,9
114,14,22,1,4,typical,128,380,2,6,5,9,9,9
114,15,22,1,4,typical,354,406,2,9,7,9,9,9
114,16,22,1,4,typical,354,413,2,9,9,9,9,9
114,17,22,1,4,typical,377,417,1,9,6,9,9,9
114,18,22,1,4,typical,365,437,2,9,5,9,9,9
114,19,22,1,4,typical,173,508,2,6,3,9,9,9
114,20,22,1,4,typical,128,663,2,8,4,9,9,9
116,1,26,1,1,typical,377,103,2,6,7,5,5,6
116,2,26,1,1,typical,365,122,2,4,3,5,5,5
116,3,26,1,1,typical,173,121,2,3,5,5,5,6
116,4,26,1,1,typical,354,144,2,5,3,5,5,8
116,5,26,1,1,typical,128,199,2,3,3,5,5,7
116,6,26,1,1,typical,365,315,3,2,2,5,5,3
116,7,26,1,1,typical,354,319,2,3,4,5,5,5
116,8,26,1,1,typical,128,323,3,2,3,3,3,4
116,9,26,1,1,typical,377,333,2,3,7,4,4,6
116,10,26,1,1,typical,173,338,3,4,4,5,5,7
116,11,26,1,1,typical,377,354,2,4,7,5,5,6
116,12,26,1,1,typical,365,367,2,4,5,5,5,6
116,13,26,1,1,typical,173,371,3,4,4,5,5,6
116,14,26,1,1,typical,128,380,3,2,3,4,4,4
116,15,26,1,1,typical,354,406,2,5,7,5,5,5
116,16,26,1,1,typical,354,413,3,3,6,4,3,6
116,17,26,1,1,typical,377,417,3,4,5,5,5,6
116,18,26,1,1,typical,365,437,3,4,5,5,5,5
116,19,26,1,1,typical,173,508,2,3,3,5,5,3
116,20,26,1,1,typical,128,663,2,3,4,3,3,3
117,1,32,2,4,typical,377,103,2,7,6,7,7,8
117,2,32,2,4,typical,365,122,2,8,7,7,8,7
117,3,32,2,4,typical,173,121,3,5,5,7,6,9
117,4,32,2,4,typical,354,144,1,7,7,6,7,8
117,5,32,2,4,typical,128,199,1,7,6,7,7,9
117,6,32,2,4,typical,365,315,3,7,6,6,6,9
117,7,32,2,4,typical,354,319,2,7,7,6,7,9
117,8,32,2,4,typical,128,323,3,7,5,7,7,9
117,9,32,2,4,typical,377,333,2,8,8,7,7,7
117,10,32,2,4,typical,173,338,2,7,7,7,7,9
117,11,32,2,4,typical,377,354,2,7,8,8,8,8
117,12,32,2,4,typical,365,367,3,7,7,7,7,8
117,13,32,2,4,typical,173,371,2,6,6,7,7,9
117,14,32,2,4,typical,128,380,3,8,7,7,8,7
117,15,32,2,4,typical,354,406,2,8,8,7,7,9
117,16,32,2,4,typical,354,413,1,8,9,7,7,8
117,17,32,2,4,typical,377,417,2,7,9,6,7,8
117,18,32,2,4,typical,365,437,3,8,7,7,7,9
117,19,32,2,4,typical,173,508,3,6,4,7,7,6
117,20,32,2,4,typical,128,663,2,5,4,5,5,8
118,1,25,2,3,atypical,128,663,1,5,4,7,6,6
118,2,25,2,3,atypical,173,508,1,4,4,5,5,8
118,3,25,2,3,atypical,365,437,2,8,8,7,8,6
118,4,25,2,3,atypical,377,417,1,8,4,7,7,4
118,5,25,2,3,atypical,354,413,1,4,8,7,5,4
118,6,25,2,3,atypical,354,406,1,4,7,5,4,4
118,7,25,2,3,atypical,128,380,1,7,4,7,8,5
118,8,25,2,3,atypical,173,371,1,7,7,7,7,6
118,9,25,2,3,atypical,365,367,3,8,6,7,7,6
118,10,25,2,3,atypical,377,354,3,7,7,4,4,7
118,11,25,2,3,atypical,173,338,1,4,8,8,8,4
118,12,25,2,3,atypical,377,333,1,2,6,4,3,8
118,13,25,2,3,atypical,128,323,2,5,6,5,4,5
118,14,25,2,3,atypical,354,319,3,7,7,6,4,6
118,15,25,2,3,atypical,365,315,3,7,6,5,5,7
118,16,25,2,3,atypical,128,199,3,8,6,8,7,7
118,17,25,2,3,atypical,354,144,3,8,6,7,8,7
118,18,25,2,3,atypical,173,121,1,6,5,6,6,7
118,19,25,2,3,atypical,365,112,2,8,5,7,7,6
118,20,25,2,3,atypical,377,103,1,2,6,3,2,4
119,1,21,2,4,atypical,377,103,1,5,5,8,7,7
119,2,21,2,4,atypical,365,112,1,5,4,7,7,5
119,3,21,2,4,atypical,173,121,3,6,5,7,6,6
119,4,21,2,4,atypical,354,144,1,5,5,6,6,6
119,5,21,2,4,atypical,128,199,1,5,5,5,7,8
119,6,21,2,4,atypical,365,315,3,5,5,6,5,6
119,7,21,2,4,atypical,354,319,1,6,5,8,7,4
119,8,21,2,4,atypical,128,323,3,7,6,6,6,5
119,9,21,2,4,atypical,377,333,1,5,6,5,5,5
119,10,21,2,4,atypical,173,338,3,5,6,6,5,8
119,11,21,2,4,atypical,377,354,3,6,5,6,5,4
119,12,21,2,4,atypical,365,367,3,5,5,5,5,9
119,13,21,2,4,atypical,173,371,1,5,5,6,7,6
119,14,21,2,4,atypical,128,380,3,8,6,9,9,2
119,15,21,2,4,atypical,354,406,2,5,7,6,5,6
119,16,21,2,4,atypical,354,413,1,7,7,8,7,8
119,17,21,2,4,atypical,377,417,1,6,6,6,8,3
119,18,21,2,4,atypical,365,437,3,5,6,7,6,4
119,19,21,2,4,atypical,173,508,1,7,6,7,6,6
119,20,21,2,4,atypical,128,663,2,4,4,5,5,4
121,1,36,2,4,typical,128,663,2,9,9,9,9,9
121,2,36,2,4,typical,173,508,3,9,9,8,9,8
121,3,36,2,4,typical,365,437,2,9,9,9,8,8
121,4,36,2,4,typical,377,417,2,9,8,9,8,9
121,5,36,2,4,typical,354,413,2,9,9,9,9,9
121,6,36,2,4,typical,354,406,2,9,9,9,9,9
121,7,36,2,4,typical,128,380,1,9,9,9,9,9
121,8,36,2,4,typical,173,371,3,9,9,9,9,9
121,9,36,2,4,typical,365,367,3,9,9,9,9,9
121,10,36,2,4,typical,377,354,2,9,9,9,9,9
121,11,36,2,4,typical,173,338,2,9,9,8,9,9
121,12,36,2,4,typical,377,333,2,9,9,9,9,8
121,13,36,2,4,typical,128,323,1,9,9,8,8,8
121,14,36,2,4,typical,354,319,2,9,9,9,9,9
121,15,36,2,4,typical,365,315,3,9,9,9,9,9
121,16,36,2,4,typical,128,199,3,9,9,8,8,9
121,17,36,2,4,typical,354,144,3,9,8,9,8,9
121,18,36,2,4,typical,173,121,2,8,9,8,9,8
121,19,36,2,4,typical,365,112,3,8,8,8,8,8
121,20,36,2,4,typical,377,103,2,9,9,9,9,9
122,1,35,1,4,atypical,377,103,2,9,9,9,9,9
122,2,35,1,4,atypical,365,112,1,6,6,7,7,8
122,3,35,1,4,atypical,173,121,3,7,8,8,9,8
122,4,35,1,4,atypical,354,144,2,9,8,7,5,8
122,5,35,1,4,atypical,128,199,3,3,2,3,4,6
122,6,35,1,4,atypical,365,315,1,6,7,4,3,7
122,7,35,1,4,atypical,354,319,2,4,6,5,4,3
122,8,35,1,4,atypical,128,323,3,5,6,6,5,6
122,9,35,1,4,atypical,377,333,2,7,5,7,4,7
122,10,35,1,4,atypical,173,338,3,7,5,7,3,5
122,11,35,1,4,atypical,377,354,2,9,9,9,9,9
122,12,35,1,4,atypical,365,367,1,4,8,4,5,4
122,13,35,1,4,atypical,173,371,3,7,5,6,4,8
122,14,35,1,4,atypical,128,380,3,7,5,4,6,8
122,15,35,1,4,atypical,354,406,2,9,9,9,9,9
122,16,35,1,4,atypical,354,413,3,7,8,9,8,7
122,17,35,1,4,atypical,377,417,2,9,8,9,9,9
122,18,35,1,4,atypical,365,437,1,6,7,7,8,7
122,19,35,1,4,atypical,173,508,3,3,4,5,4,5
122,20,35,1,4,atypical,128,663,2,9,9,9,9,9
124,1,54,2,4,atypical,128,663,2,5,5,5,5,7
124,2,54,2,4,atypical,173,508,1,5,5,7,5,6
124,3,54,2,4,atypical,365,437,2,5,5,5,5,5
124,4,54,2,4,atypical,377,417,1,6,8,8,8,6
124,5,54,2,4,atypical,354,413,1,1,4,1,1,1
124,6,54,2,4,atypical,354,406,2,6,7,7,6,6
124,7,54,2,4,atypical,128,380,1,6,6,6,5,5
124,8,54,2,4,atypical,173,371,1,3,4,4,4,5
124,9,54,2,4,atypical,365,367,1,1,1,1,1,1
124,10,54,2,4,atypical,377,354,2,5,6,6,6,5
124,11,54,2,4,atypical,173,338,1,5,6,6,5,6
124,12,54,2,4,atypical,377,333,3,1,1,1,1,1
124,13,54,2,4,atypical,128,323,2,7,7,7,8,7
124,14,54,2,4,atypical,354,319,2,5,4,5,4,3
124,15,54,2,4,atypical,365,315,2,1,1,1,1,1
124,16,54,2,4,atypical,128,199,2,7,6,7,7,7
124,17,54,2,4,atypical,354,144,2,6,6,7,6,6
124,18,54,2,4,atypical,173,121,2,7,7,7,7,7
124,19,54,2,4,atypical,365,112,2,7,6,7,7,7
124,20,54,2,4,atypical,377,103,2,7,8,7,8,8
125,1,34,1,1,atypical,128,663,1,5,7,6,6,5
125,2,34,1,1,atypical,173,508,1,5,7,6,6,7
125,3,34,1,1,atypical,365,437,2,6,8,6,6,3
125,4,34,1,1,atypical,377,417,1,7,6,6,6,5
125,5,34,1,1,atypical,354,413,3,6,9,6,6,5
125,6,34,1,1,atypical,354,406,1,8,9,7,7,3
125,7,34,1,1,atypical,128,380,1,7,7,8,8,2
125,8,34,1,1,atypical,173,371,1,6,5,8,8,4
125,9,34,1,1,atypical,365,367,3,5,6,5,5,7
125,10,34,1,1,atypical,377,354,1,6,9,9,9,5
125,11,34,1,1,atypical,173,338,1,9,9,9,9,2
125,12,34,1,1,atypical,377,333,1,6,8,5,5,7
125,13,34,1,1,atypical,128,323,1,5,7,6,6,4
125,14,34,1,1,atypical,354,319,1,7,9,7,5,4
125,15,34,1,1,atypical,365,315,2,5,7,5,5,3
125,16,34,1,1,atypical,128,199,1,8,6,7,7,4
125,17,34,1,1,atypical,354,144,1,7,7,8,8,4
125,18,34,1,1,atypical,173,121,1,6,8,6,6,4
125,19,34,1,1,atypical,365,112,1,9,8,9,7,4
125,20,34,1,1,atypical,377,103,1,5,8,9,9,4
126,1,37,2,4,typical,377,103,1,7,6,7,7,7
126,2,37,2,4,typical,365,122,1,5,6,6,7,8
126,3,37,2,4,typical,173,121,2,5,6,6,7,8
126,4,37,2,4,typical,354,144,3,6,7,6,7,8
126,5,37,2,4,typical,128,199,1,6,5,6,7,6
126,6,37,2,4,typical,365,315,2,6,6,6,7,6
126,7,37,2,4,typical,354,319,2,7,7,6,7,8
126,8,37,2,4,typical,128,323,1,6,6,6,5,7
126,9,37,2,4,typical,377,333,2,7,6,7,7,6
126,10,37,2,4,typical,173,338,1,7,7,7,6,7
126,11,37,2,4,typical,377,354,2,7,7,6,7,7
126,12,37,2,4,typical,365,367,2,6,6,6,7,7
126,13,37,2,4,typical,173,371,3,6,7,6,6,7
